data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-06-01 06:52:13,AC,1200807,PORTO ACRE,7342/2022,2022-03-29,CONVENIO,929600,2022,2022-09-30,Em execução,SIM,Programa Calha Norte,1211,961000.0,960000.0,1000.0,960000.0,960000.0,,,,1000.0,313510.12,,PINHEIRO ENGENHARIA IMP EXP LTDA,23864271000190,2024.0,Equipamentos Culturais e Religiosos,,,518256.31,,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200807,PORTO ACRE,7342/2022,2022-03-29,CONVENIO,929600,2022,2022-09-30,Em execução,SIM,Programa Calha Norte,1211,961000.0,960000.0,1000.0,960000.0,960000.0,,,,1000.0,313510.12,,PINHEIRO ENGENHARIA IMP EXP LTDA,23864271000190,2025.0,Equipamentos Culturais e Religiosos,,,158203.27000000002,,,,,,157.23817504109726,,
2026-06-01 06:52:13,TO,1720101,SÃO BENTO DO TOCANTINS,4192/2022,2022-03-16,CONVENIO,929606,2022,2022-08-15,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,460000.0,384000.0,76000.0,384000.0,384000.0,3623.25,717.1,,76000.0,0.0,,FIBRA DISTRIBUICAO & LOGISTICA LTDA,29887078000151,2023.0,Caminhões e Veículos de Carga,,,460000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1703867,CARIRI DO TOCANTINS,2375/2022,2022-03-07,CONVENIO,929759,2022,2022-06-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,520000.0,384000.0,136000.0,384000.0,384000.0,20226.93,7163.71,,136000.0,0.0,,XCMG BRASIL INDUSTRIA LTDA,14707364000110,2023.0,Retroescavadeira,,Equipamentos,505000.0,1.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1712454,LUZINÓPOLIS,3590/2022,2022-03-14,CONVENIO,929760,2022,2022-06-29,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,394000.0,384000.0,10000.0,384000.0,384000.0,32791.38,853.94,,10000.0,0.0,,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA,01475599000506,2023.0,Máquinas Pesadas (Linha Amarela),,,320000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1712454,LUZINÓPOLIS,3590/2022,2022-03-14,CONVENIO,929760,2022,2022-06-29,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,394000.0,384000.0,10000.0,384000.0,384000.0,32791.38,853.94,,10000.0,0.0,,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA,01475599000506,2023.0,Serviços de consultoria/treinamento ou assistência técnica,,Capacitações,45000.0,1.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,AC,1200401,RIO BRANCO,6689/2022,2022-03-25,CONVENIO,929761,2022,2022-08-01,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,577155.0,576000.0,1155.0,576000.0,576000.0,125710.12,252.07,,1155.0,0.0,,REDNOV FERRAMENTAS LTDA.,45769285000168,2023.0,Equipamentos Agrícolas,,,63700.87,,,,,,154.66807933174334,,
2026-06-01 06:52:13,AC,1200401,RIO BRANCO,6689/2022,2022-03-25,CONVENIO,929761,2022,2022-08-01,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,577155.0,576000.0,1155.0,576000.0,576000.0,125710.12,252.07,,1155.0,0.0,,GIORDANI VEICULOS LTDA,31306601000150,2024.0,Caminhões e Veículos de Carga,,,419000.0,,,,,,172.19951785997003,,
2026-06-01 06:52:13,TO,1708205,FORMOSO DO ARAGUAIA,3459/2022,2022-03-14,CONVENIO,929845,2022,2022-07-21,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,384000.0,131000.0,384000.0,384000.0,60769.11,20731.13,,131000.0,0.0,,COVEZI CAMINHOES E ONIBUS LTDA,35963155000370,2023.0,Caminhões e Veículos de Carga,,,440000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1720309,SÃO SEBASTIÃO DO TOCANTINS,2312/2022,2022-03-07,CONVENIO,929851,2022,2022-09-05,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,385000.0,384000.0,1000.0,384000.0,384000.0,97240.25,253.24,,1000.0,0.0,,BELLATRIX VEICULOS E SERVICOS LTDA,49422071000171,2023.0,Aquisição de Veículos (Frota Leve),,Equipamentos,298000.0,1.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1701903,ARAGUACEMA,2301/2022,2022-03-06,CONVENIO,929859,2022,2022-07-04,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,480000.0,35000.0,480000.0,480000.0,79691.36,5810.83,,35000.0,0.0,,FIBRA DISTRIBUICAO & LOGISTICA LTDA,29887078000151,2022.0,Caminhões e Veículos de Carga,,,433037.0,,,,,,128.34999504791145,,
2026-06-01 06:52:13,TO,1704600,CHAPADA DE AREIA,6642/2022,2022-03-25,CONVENIO,929866,2022,2022-07-22,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,460000.0,384000.0,76000.0,384000.0,384000.0,48345.22,9568.33,,76000.0,0.0,,APARECIDA CAMINHOES E ONIBUS LTDA,41647068000144,2023.0,Caminhões e Veículos de Carga,,,429000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1720200,SÃO MIGUEL DO TOCANTINS,3553/2022,2022-03-14,CONVENIO,929874,2022,2022-09-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,787600.0,720000.0,67600.0,720000.0,720000.0,50167.32,4710.16,,67600.0,0.0,,COMERCIAL DINAMICA DE VEICULOS LTDA,23821956000150,2023.0,Aquisição de Veículos (Frota Leve),,Equipamentos,134700.0,1.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1720200,SÃO MIGUEL DO TOCANTINS,3553/2022,2022-03-14,CONVENIO,929874,2022,2022-09-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,787600.0,720000.0,67600.0,720000.0,720000.0,50167.32,4710.16,,67600.0,0.0,,XCMG BRASIL INDUSTRIA LTDA,14707364000110,2023.0,Máquinas Pesadas (Linha Amarela),,,625000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1722107,XAMBIOÁ,4404/2022,2022-03-16,CONVENIO,929884,2022,2022-07-07,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,384000.0,131000.0,384000.0,384000.0,52340.21,17855.64,,131000.0,0.0,,FIBRA DISTRIBUICAO & LOGISTICA LTDA,29887078000151,2023.0,Caminhões e Veículos de Carga,,,449890.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1715754,PALMEIRÓPOLIS,3621/2022,2022-03-14,CONVENIO,929890,2022,2022-07-04,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,384385.0,384000.0,385.0,384000.0,384000.0,25687.09,25.76,,385.0,0.0,515000.0,COVEZI CAMINHOES E ONIBUS LTDA,35963155000370,2023.0,Caminhões e Veículos de Carga,,,360000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1714880,NOVA OLINDA,3665/2022,2022-03-14,CONVENIO,929906,2022,2022-06-28,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,384000.0,131000.0,384000.0,384000.0,34397.64,11734.62,,134513.27,0.0,,APARECIDA CAMINHOES E ONIBUS LTDA,41647068000144,2023.0,Aquisição de Veículos (Frota Leve),,Equipamentos,479990.0,1.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1707306,DUERÉ,2698/2022,2022-03-08,CONVENIO,929916,2022,2022-07-27,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,721000.0,720000.0,1000.0,720000.0,720000.0,110712.41,153.77,,1000.0,0.0,,XCMG BRASIL INDUSTRIA LTDA,14707364000110,2023.0,Máquinas e equipamentos diversos,,Outros,625000.0,0.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,AC,1200203,CRUZEIRO DO SUL,6679/2022,2022-03-25,CONVENIO,929925,2022,2022-08-01,Prestação de Contas Iniciada Por Antecipação,SIM,Programa Calha Norte,1211,962000.0,960000.0,2000.0,960000.0,960000.0,352945.63,735.31,,2000.0,0.0,,J M .M. L DOS SANTOS LTDA,14834920000110,2025.0,Ponte - Obras,,Obras,706971.99,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200203,CRUZEIRO DO SUL,6193/2022,2022-03-23,CONVENIO,929929,2022,2022-07-05,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,481000.0,480000.0,1000.0,480000.0,480000.0,102296.47,214.14,,1001.02,0.0,,ABS SERVICOS LTDA,21760021000185,2025.0,Outras obras e instalações,,Obras,412546.86,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200252,EPITACIOLÂNDIA,6801/2022,2022-03-28,CONVENIO,929935,2022,2022-08-04,Em execução,SIM,Programa Calha Norte,1211,1074471.0,672000.0,402471.0,672000.0,672000.0,,,,402471.0,589417.04,672700.0,PINHEIRO ENGENHARIA IMP EXP LTDA,23864271000190,2025.0,Equipamentos de Educação,,,341260.3,,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200252,EPITACIOLÂNDIA,6801/2022,2022-03-28,CONVENIO,929935,2022,2022-08-04,Em execução,SIM,Programa Calha Norte,1211,1074471.0,672000.0,402471.0,672000.0,672000.0,,,,402471.0,589417.04,672700.0,PINHEIRO ENGENHARIA IMP EXP LTDA,23864271000190,2026.0,Equipamentos de Educação,,,189030.22999999998,,,,,,149.54442998304592,,
2026-06-01 06:52:13,AC,1200252,EPITACIOLÂNDIA,6805/2022,2022-03-28,CONVENIO,929939,2022,2022-08-03,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,631768.0,480000.0,151768.0,480000.0,480000.0,160567.28,50768.7,,151768.0,0.0,480500.0,PINHEIRO ENGENHARIA IMP EXP LTDA,23864271000190,2024.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,133221.98,1.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200252,EPITACIOLÂNDIA,6805/2022,2022-03-28,CONVENIO,929939,2022,2022-08-03,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,631768.0,480000.0,151768.0,480000.0,480000.0,160567.28,50768.7,,151768.0,0.0,480500.0,PINHEIRO ENGENHARIA IMP EXP LTDA,23864271000190,2025.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,310208.9,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200427,RODRIGUES ALVES,6615/2022,2022-03-25,CONVENIO,929943,2022,2022-08-04,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,1035000.0,1033363.0,1637.0,1033363.0,1033363.0,27059.56,42.87,,1637.0,0.0,,M. D. CONSTRUCOES LTDA,11604530000165,2025.0,Pavimentação de Vias,Avicultura (Corte e Postura),Obras,1007620.46,1.0,1007620.46,M2,4032.32,249.88603583048962,157.23817504109726,4032.32,0.6720533333333334
2026-06-01 06:52:13,AP,1600303,MACAPÁ,6465/2022,2022-03-24,CONVENIO,929945,2022,2022-06-10,Prestação de Contas Concluída,NÃO,,,501100.0,500000.0,1100.0,500000.0,500000.0,59395.7,5446.79,,1100.0,0.0,,JACIARA MARLI SOUSA NUNES LTDA,40664594000150,2024.0,Pavimentação de Vias,,Obras,424296.86,1.0,424296.86,M2,698.72,607.2487691779253,172.19951785997003,698.72,0.11645333333333334
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7186/2022,2022-03-29,CONVENIO,929947,2022,2022-06-10,Prestação de Contas em Análise,SIM,,,3006100.0,3000000.0,6100.0,3000000.0,3000000.0,69176.02,140.65,,6100.0,0.0,,J B SERVICOS E COMERCIO LIMITADA,23679179000150,2024.0,Ponte - Obras,,Obras,1993442.84,1.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7186/2022,2022-03-29,CONVENIO,929947,2022,2022-06-10,Prestação de Contas em Análise,SIM,,,3006100.0,3000000.0,6100.0,3000000.0,3000000.0,69176.02,140.65,,6100.0,0.0,,J B SERVICOS E COMERCIO LIMITADA,23679179000150,2025.0,Ponte - Obras,,Obras,934418.28,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7417/2022,2022-03-30,CONVENIO,929949,2022,2022-06-08,Em execução,SIM,,,14387314.0,14358539.0,28775.0,14358539.0,14358539.0,,,,28775.0,1661013.97,,SELT ENGENHARIA LTDA,19187475000167,2024.0,Energia Elétrica e Iluminação,,Obras,6744478.4,1.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7417/2022,2022-03-30,CONVENIO,929949,2022,2022-06-08,Em execução,SIM,,,14387314.0,14358539.0,28775.0,14358539.0,14358539.0,,,,28775.0,1661013.97,,SELT ENGENHARIA LTDA,19187475000167,2025.0,Energia Elétrica e Iluminação,,Obras,5779193.79,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7433/2022,2022-03-30,CONVENIO,929951,2022,2022-06-08,Em execução,SIM,,,14387314.0,14358539.0,28775.0,14358539.0,14358539.0,,,,28775.0,1730973.78,,SELT ENGENHARIA LTDA,19187475000167,2024.0,Energia Elétrica e Iluminação,,Obras,6354905.35,1.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7433/2022,2022-03-30,CONVENIO,929951,2022,2022-06-08,Em execução,SIM,,,14387314.0,14358539.0,28775.0,14358539.0,14358539.0,,,,28775.0,1730973.78,,SELT ENGENHARIA LTDA,19187475000167,2025.0,Energia Elétrica e Iluminação,,Obras,5048697.8,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7433/2022,2022-03-30,CONVENIO,929951,2022,2022-06-08,Em execução,SIM,,,14387314.0,14358539.0,28775.0,14358539.0,14358539.0,,,,28775.0,1730973.78,,SELT ENGENHARIA LTDA,19187475000167,2026.0,Energia Elétrica e Iluminação,,Obras,1201586.72,1.0,,,,,149.54442998304592,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7466/2022,2022-03-30,CONVENIO,929953,2022,2022-06-08,Em execução,SIM,,,8056187.0,8040074.0,16113.0,8040074.0,8040074.0,,,,16133.0,2182990.61,,SELT ENGENHARIA LTDA,19187475000167,2024.0,Energia Elétrica e Iluminação,,Obras,3507106.4,1.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7466/2022,2022-03-30,CONVENIO,929953,2022,2022-06-08,Em execução,SIM,,,8056187.0,8040074.0,16113.0,8040074.0,8040074.0,,,,16133.0,2182990.61,,SELT ENGENHARIA LTDA,19187475000167,2025.0,Energia Elétrica e Iluminação,,Obras,2706426.32,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,8234/2022,2022-04-05,CONVENIO,929954,2022,2022-06-10,Em execução,SIM,,,3325116.0,3318465.0,6651.0,3318465.0,3318465.0,,,,6651.0,1394518.16,,SALLES COMERCIO E EMPREENDIMENTOS LTDA,14022318000188,2025.0,Ponte - Obras,,Obras,1720486.51,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,8234/2022,2022-04-05,CONVENIO,929954,2022,2022-06-10,Em execução,SIM,,,3325116.0,3318465.0,6651.0,3318465.0,3318465.0,,,,6651.0,1394518.16,,SALLES COMERCIO E EMPREENDIMENTOS LTDA,14022318000188,2026.0,Ponte - Obras,,Obras,216019.31,1.0,,,,,149.54442998304592,,
2026-06-01 06:52:13,AP,1600212,CUTIAS,7239/2022,2022-03-29,CONVENIO,929955,2022,2022-06-09,Em execução,SIM,,,1523475.0,1518475.0,5000.0,1518475.0,1518475.0,,,,5000.0,433169.15,,BR SERVICOS DE OBRAS DE ACABAMENTO E REPRESENTACAO LTDA,10263854000114,2025.0,Energia Elétrica e Iluminação,,Obras,940318.02,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600212,CUTIAS,7239/2022,2022-03-29,CONVENIO,929955,2022,2022-06-09,Em execução,SIM,,,1523475.0,1518475.0,5000.0,1518475.0,1518475.0,,,,5000.0,433169.15,,BR SERVICOS DE OBRAS DE ACABAMENTO E REPRESENTACAO LTDA,10263854000114,2026.0,Energia Elétrica e Iluminação,,Obras,157589.81,1.0,,,,,149.54442998304592,,
2026-06-01 06:52:13,TO,1713205,MIRACEMA DO TOCANTINS,2482/2022,2022-03-07,CONVENIO,929956,2022,2022-12-14,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1506000.0,815995.0,690005.0,815995.0,815995.0,235988.26,199551.56,,690005.0,0.0,,LIUGONG LATIN AMERICA MAQUINAS PARA CONSTRUCAO PESADA LTDA.,11260925000350,2024.0,Máquinas Pesadas (Linha Amarela),,,750000.0,,,,,,172.19951785997003,,
2026-06-01 06:52:13,TO,1713205,MIRACEMA DO TOCANTINS,2482/2022,2022-03-07,CONVENIO,929956,2022,2022-12-14,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1506000.0,815995.0,690005.0,815995.0,815995.0,235988.26,199551.56,,690005.0,0.0,,REVEMAR COMERCIO DE MAQUINAS INDUSTRIAIS LTDA,17449881000397,2024.0,Máquinas Pesadas (Linha Amarela),,,390000.0,,,,,,172.19951785997003,,
2026-06-01 06:52:13,TO,1716505,PEDRO AFONSO,2473/2022,2022-03-07,CONVENIO,929958,2022,2022-11-29,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,720800.0,720000.0,800.0,720000.0,720000.0,104136.69,115.71,,800.0,0.0,,XCMG BRASIL INDUSTRIA LTDA,14707364000110,2023.0,Máquinas Pesadas (Linha Amarela),,,625000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1718865,SANTA FÉ DO ARAGUAIA,2933/2022,2022-03-10,CONVENIO,929960,2022,2022-12-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,525000.0,480000.0,45000.0,480000.0,480000.0,38524.47,3611.67,,45000.0,0.0,,COVEZI CAMINHOES E ONIBUS LTDA,35963155000370,2023.0,Equipamentos Agrícolas,,,497000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,TO,1716653,PEQUIZEIRO,3683/2022,2022-03-14,CONVENIO,929962,2022,2022-07-04,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,480000.0,35000.0,480000.0,480000.0,39627.77,2889.53,,35000.0,0.0,,VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA,06020318000110,2025.0,Caminhões e Veículos de Carga,,,489400.0,,,,,,157.23817504109726,,
2026-06-01 06:52:13,TO,1720978,TALISMÃ,4434/2022,2022-03-16,CONVENIO,929965,2022,2022-07-08,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,384000.0,131000.0,384000.0,384000.0,56582.35,19302.84,,131000.0,0.0,,APARECIDA CAMINHOES E ONIBUS LTDA,41647068000144,2023.0,Caminhões e Veículos de Carga,,,445000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,AC,1200708,XAPURI,7477/2022,2022-03-30,CONVENIO,929968,2022,2022-09-05,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,576600.0,576000.0,600.0,576000.0,576000.0,253437.35,,,600.0,0.0,,D L RAMOS,05146814000152,2024.0,Equipamentos Agrícolas,,,354630.98,,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200708,XAPURI,7477/2022,2022-03-30,CONVENIO,929968,2022,2022-09-05,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,576600.0,576000.0,600.0,576000.0,576000.0,253437.35,,,600.0,0.0,,D L RAMOS,05146814000152,2024.0,Máquinas e equipamentos diversos,,Outros,2420.0,0.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200708,XAPURI,7477/2022,2022-03-30,CONVENIO,929968,2022,2022-09-05,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,576600.0,576000.0,600.0,576000.0,576000.0,253437.35,,,600.0,0.0,,FEITOZAM COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA,48475333000101,2024.0,Equipamentos Agrícolas,,,4389.99,,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200179,CAPIXABA,6417/2022,2022-03-24,CONVENIO,929969,2022,2022-08-15,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,498530.0,300000.0,198530.0,300000.0,300000.0,67537.44,44694.04,,198530.0,0.0,300400.0,GABRO CONSTRUCAO LTDA,31972314000180,2024.0,Equipamentos Esportivos,,,398554.24,,,,,,172.19951785997003,,
2026-06-01 06:52:13,RO,1100205,PORTO VELHO,3347/2022,2022-03-12,CONVENIO,929970,2022,2022-06-13,Em execução,SIM,,,9428787.0,5760800.0,3667987.0,5760800.0,3456480.0,,,,2200791.0,2712844.23,5933624.0,YEM SERVICOS TECNICOS E CONSTRUCOES LTDA,17811701000103,2025.0,Pavimentação de Vias,,Obras,3185500.18,1.0,3185500.18,M2,,,157.23817504109726,20259.07626546421,3.3765127109107014
2026-06-01 06:52:13,TO,1703305,BOM JESUS DO TOCANTINS,2610/2022,2022-03-08,CONVENIO,929986,2022,2022-07-04,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,515000.0,384000.0,131000.0,384000.0,384000.0,58882.91,20087.66,,131000.0,0.0,,FIBRA DISTRIBUICAO & LOGISTICA LTDA,29887078000151,2023.0,Caminhões e Veículos de Carga,,,448000.0,,,,,,154.66807933174334,,
2026-06-01 06:52:13,AC,1200450,SENADOR GUIOMARD,6845/2022,2022-03-28,CONVENIO,930020,2022,2022-07-21,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,373079.0,288000.0,85079.0,288000.0,288000.0,46871.11,13846.35,,85079.0,0.0,288300.0,A L S RODRIGUES LTDA,12123184000166,2024.0,Praças e Espaços de Lazer,,,319751.71,,,,,,172.19951785997003,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,6790/2022,2022-03-28,CONVENIO,930022,2022,2022-06-08,Prestação de Contas Concluída,NÃO,,,8811983.0,8640000.0,171983.0,8640000.0,8640000.0,320108.82,6371.91,,171983.0,0.0,8657350.0,SANTA RITA ENGENHARIA LTDA,83308593000185,2024.0,Urbanização e Orlas,,,8191536.41,,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200302,FEIJÓ,7474/2022,2022-03-30,CONVENIO,930023,2022,2022-09-05,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,672700.0,672000.0,700.0,672000.0,672000.0,116260.85,121.1,,700.0,0.0,,CRUZEIRO MOTORS LTDA,05213789000182,2024.0,Energia Elétrica e Iluminação,,Obras,594999.9,1.0,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200203,CRUZEIRO DO SUL,6812/2022,2022-03-28,CONVENIO,930024,2022,2022-08-02,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,481000.0,480000.0,1000.0,480000.0,480000.0,154501.8,321.88,,1000.0,0.0,,C. M. MELO LTDA,26713038000103,2025.0,Equipamentos Esportivos,,,357699.99,,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200302,FEIJÓ,7561/2022,2022-03-30,CONVENIO,930025,2022,2022-08-15,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,961000.0,960000.0,1000.0,960000.0,960000.0,242500.24,252.6,,1000.0,0.0,,SOLU S ENGENHARIA LTDA,05495255000196,2025.0,Outras obras e instalações,,Obras,732608.15,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200351,MARECHAL THAUMATURGO,6699/2022,2022-03-29,CONVENIO,930026,2022,2022-10-25,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,1969150.0,1967174.0,1976.0,1967174.0,1967174.0,62904.36,63.19,,1976.0,0.0,,CONSTRUTORA AMAZONAS ACRE LTDA,02807795000170,2024.0,Praças e Espaços de Lazer,,,1360675.61,,,,,,172.19951785997003,,
2026-06-01 06:52:13,AC,1200351,MARECHAL THAUMATURGO,6699/2022,2022-03-29,CONVENIO,930026,2022,2022-10-25,Prestação de Contas em Análise,SIM,Programa Calha Norte,1211,1969150.0,1967174.0,1976.0,1967174.0,1967174.0,62904.36,63.19,,1976.0,0.0,,CONSTRUTORA AMAZONAS ACRE LTDA,02807795000170,2025.0,Praças e Espaços de Lazer,,,541454.69,,,,,,157.23817504109726,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,7020/2022,2022-03-29,CONVENIO,930064,2022,2022-06-08,Em execução,SIM,,,1803700.0,1800000.0,3700.0,1800000.0,1800000.0,,,,3700.0,764026.37,,CONSTRUTORA NALDO BEZERRA LTDA,11365404000103,2025.0,Ponte - Obras,,Obras,1033400.72,1.0,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200609,TARAUACÁ,7069/2022,2022-03-29,CONVENIO,930065,2022,2022-08-04,Em execução,SIM,Programa Calha Norte,1211,961000.0,960000.0,1000.0,960000.0,960000.0,,,,1000.0,940740.67,,CONSTRUTORA DILA FEIJO LTDA,10374889000120,2025.0,Praças e Espaços de Lazer,,,66464.95,,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200609,TARAUACÁ,7069/2022,2022-03-29,CONVENIO,930065,2022,2022-08-04,Em execução,SIM,Programa Calha Norte,1211,961000.0,960000.0,1000.0,960000.0,960000.0,,,,1000.0,940740.67,,CONSTRUTORA DILA FEIJO LTDA,10374889000120,2026.0,Praças e Espaços de Lazer,,,74726.36,,,,,,149.54442998304592,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,15429/2022,2022-05-25,CONVENIO,930066,2022,2022-07-21,Em execução,SIM,Programa Calha Norte,1211,9229131.0,8790043.0,439088.0,8790043.0,5274025.0,,,,439088.0,3006163.67,8799043.0,EMOT CONSTRUCOES LTDA,08909332000103,2025.0,Urbanização e Orlas,,,1952182.85,,,,,,157.23817504109726,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,15429/2022,2022-05-25,CONVENIO,930066,2022,2022-07-21,Em execução,SIM,Programa Calha Norte,1211,9229131.0,8790043.0,439088.0,8790043.0,5274025.0,,,,439088.0,3006163.67,8799043.0,EMOT CONSTRUCOES LTDA,08909332000103,2026.0,Urbanização e Orlas,,,881260.78,,,,,,149.54442998304592,,
